1.297858533419856963e-01
4.542504866969500066e-01
5.191434133679428964e-01
7.787151200519142336e-01
8.436080467229070123e-01
1.557430240103828245e+00
2.271252433484749922e+00
3.439325113562620828e+00
4.542504866969499844e+00
5.710577547047370750e+00
7.008436080467228102e+00
9.863724853990914809e+00
1.388708630759246887e+01
1.868916288124594161e+01
2.199870214146657688e+01
2.667099286177806405e+01
3.140817650876054401e+01
3.874107722258273157e+01
4.561972744970798033e+01
5.321219987021413544e+01
6.216742375081114602e+01
7.118754055807914938e+01
7.832576249188836925e+01
8.338741077222580600e+01
8.948734587929914142e+01
9.552238805970146984e+01
1.000000000000000000e+02
9.889682024659310855e+01
9.831278390655417354e+01
9.623621025308239041e+01
9.338092147955870814e+01
8.870863075924722807e+01
8.429591174561971911e+01
7.897469175859829704e+01
7.280986372485398306e+01
6.404931862426994371e+01
5.756002595717065162e+01
4.853990914990265537e+01
4.179104477611939927e+01
3.199221284879947902e+01
2.673588578844905683e+01
2.044127190136275019e+01
1.797534068786502104e+01
1.440622972096041288e+01
1.135626216742375050e+01
8.176508760545099008e+00
5.191434133679427632e+00
3.179753406878649713e+00
2.401038286826735479e+00
1.946787800129785584e+00
1.687216093445814469e+00
9.733939000648927919e-01
6.489292667099285650e-01
3.244646333549643380e-01
1.946787800129785584e-01
0.000000000000000000e+00
0.000000000000000000e+00
6.489292667099286205e-02
