0.000000000000000000e+00
0.000000000000000000e+00
2.854330708661416693e+00
5.413385826771652809e+00
7.185039370078738941e+00
8.661417322834644494e+00
1.003937007874015741e+01
1.230314960629921117e+01
1.377952755905511673e+01
1.368110236220472409e+01
1.515748031496062964e+01
1.801181102362204456e+01
2.155511811023621860e+01
2.421259842519684824e+01
2.362204724409448531e+01
2.559055118110236293e+01
2.834645669291338521e+01
3.248031496062991863e+01
3.543307086614172619e+01
3.622047244094488150e+01
3.828740157480314110e+01
3.907480314960629642e+01
4.143700787401574814e+01
4.192913385826771133e+01
4.399606299212597804e+01
4.488188976377952599e+01
4.586614173228346658e+01
4.783464566929133355e+01
4.911417322834645205e+01
5.167322834645668905e+01
5.433070866141731869e+01
5.679133858267716306e+01
6.013779527559054117e+01
6.141732283464566677e+01
6.446850393700786697e+01
6.751968503937007426e+01
6.771653543307085954e+01
6.929133858267715596e+01
7.106299212598423765e+01
7.391732283464565967e+01
7.450787401574802971e+01
7.421259842519684469e+01
7.559055118110235583e+01
7.637795275590551114e+01
7.598425196850392638e+01
7.893700787401573393e+01
8.248031496062991152e+01
8.631889763779525993e+01
8.592519685039368937e+01
8.494094488188976300e+01
8.986220472440943752e+01
9.399606299212597094e+01
1.000000000000000000e+02
9.517716535433069680e+01
8.809055118110235583e+01
7.401574803149605941e+01
6.269685039370078528e+01
4.773622047244094091e+01
3.710629921259842234e+01
2.411417322834645560e+01
